id,date,day,time,tasker_id,position,hourly_rate,num_completed_tasks,total_appearance,total_hired,hired,category,hired_rate
389,7,Thursday,AM,1008887321,13,55,465,290,1,0,Moving Help,0.00 
389,7,Thursday,AM,1007698914,14,35,94,27,0,0,Moving Help,0.00 
389,7,Thursday,AM,1013408127,15,38,2,16,0,0,Moving Help,0.00 
390,7,Thursday,AM,1007222393,1,48,224,87,15,0,Moving Help,0.17 
390,7,Thursday,AM,1015015238,2,45,126,290,4,0,Moving Help,0.01 
390,7,Thursday,AM,1012719266,3,34,0,27,1,0,Moving Help,0.04 
390,7,Thursday,AM,1013541041,4,45,33,106,9,0,Moving Help,0.08 
390,7,Thursday,AM,1012129703,5,40,13,24,7,1,Moving Help,0.29 
390,7,Thursday,AM,1014508755,6,50,116,608,7,0,Moving Help,0.01 
390,7,Thursday,AM,1014697426,7,38,34,37,0,0,Moving Help,0.00 
390,7,Thursday,AM,1010213519,8,55,1090,101,0,0,Moving Help,0.00 
390,7,Thursday,AM,1013488289,9,48,27,38,0,0,Moving Help,0.00 
390,7,Thursday,AM,1009775106,10,40,14,3,0,0,Moving Help,0.00 
390,7,Thursday,AM,1008887321,11,55,465,290,1,0,Moving Help,0.00 
390,7,Thursday,AM,1007698914,12,35,94,27,0,0,Moving Help,0.00 
390,7,Thursday,AM,1008796468,13,57,727,18,3,0,Moving Help,0.17 
390,7,Thursday,AM,1012070172,14,46,12,7,0,0,Moving Help,0.00 
390,7,Thursday,AM,1013408127,15,38,2,16,0,0,Moving Help,0.00 
391,7,Thursday,AM,1013443601,1,50,152,179,22,1,Mounting,0.12 
391,7,Thursday,AM,1013229872,2,55,304,190,15,0,Mounting,0.08 
391,7,Thursday,AM,1014315490,3,55,246,207,19,0,Mounting,0.09 
391,7,Thursday,AM,1013794735,4,55,128,215,35,0,Mounting,0.16 
391,7,Thursday,AM,1014508755,5,49,116,608,7,0,Mounting,0.01 
391,7,Thursday,AM,1014629676,6,46,30,311,1,0,Mounting,0.00 
391,7,Thursday,AM,1008723682,7,60,348,87,3,0,Mounting,0.03 
391,7,Thursday,AM,1012043028,8,37,18,438,59,0,Mounting,0.13 
391,7,Thursday,AM,1008762938,9,60,593,51,1,0,Mounting,0.02 
391,7,Thursday,AM,1014675294,10,38,58,387,5,0,Mounting,0.01 
391,7,Thursday,AM,1013157342,11,50,45,123,0,0,Mounting,0.00 
391,7,Thursday,AM,1007303362,12,60,185,155,4,0,Mounting,0.03 
391,7,Thursday,AM,1008839858,13,60,780,193,7,0,Mounting,0.04 
391,7,Thursday,AM,1009570523,14,40,74,42,2,0,Mounting,0.05 
391,7,Thursday,AM,1009574870,15,60,473,45,0,0,Mounting,0.00 
392,7,Thursday,AM,1012164947,1,48,68,107,18,0,Mounting,0.17 
392,7,Thursday,AM,1013229872,2,55,304,190,15,0,Mounting,0.08 
392,7,Thursday,AM,1014315490,3,55,246,207,19,0,Mounting,0.09 
392,7,Thursday,AM,1014508755,4,49,116,608,7,0,Mounting,0.01 
392,7,Thursday,AM,1008723682,5,60,348,87,3,0,Mounting,0.03 
392,7,Thursday,AM,1012043028,6,37,18,438,59,0,Mounting,0.13 
392,7,Thursday,AM,1014675294,7,38,58,387,5,0,Mounting,0.01 
392,7,Thursday,AM,1008839858,8,60,780,193,7,0,Mounting,0.04 
392,7,Thursday,AM,1009570523,9,40,74,42,2,0,Mounting,0.05 
392,7,Thursday,AM,1009574870,10,60,473,45,0,0,Mounting,0.00 
392,7,Thursday,AM,1010484125,11,60,212,16,3,0,Mounting,0.19 
392,7,Thursday,AM,1013650812,12,50,12,95,4,0,Mounting,0.04 
392,7,Thursday,AM,1014741009,13,60,114,69,20,0,Mounting,0.29 
392,7,Thursday,AM,1012721277,14,36,0,269,9,0,Mounting,0.03 
392,7,Thursday,AM,1010578972,15,60,316,145,1,0,Mounting,0.01 
393,7,Thursday,AM,1007064489,1,45,190,165,8,0,Mounting,0.05 
393,7,Thursday,AM,1013443601,2,50,152,179,22,0,Mounting,0.12 
393,7,Thursday,AM,1012164947,3,48,68,107,18,0,Mounting,0.17 
393,7,Thursday,AM,1014315490,4,55,246,207,19,0,Mounting,0.09 
393,7,Thursday,AM,1007955495,5,55,447,84,1,0,Mounting,0.01 
393,7,Thursday,AM,1006892359,6,51,207,280,11,0,Mounting,0.04 
393,7,Thursday,AM,1014508755,7,49,116,608,7,0,Mounting,0.01 
393,7,Thursday,AM,1010087878,8,54,171,69,3,0,Mounting,0.04 
393,7,Thursday,AM,1014318666,9,55,194,159,3,0,Mounting,0.02 
393,7,Thursday,AM,1014629676,10,46,30,311,1,0,Mounting,0.00 
393,7,Thursday,AM,1006912729,11,40,67,31,0,0,Mounting,0.00 
393,7,Thursday,AM,1008723682,12,60,348,87,3,0,Mounting,0.03 
393,7,Thursday,AM,1008944332,13,60,778,96,6,0,Mounting,0.06 
393,7,Thursday,AM,1008839858,14,60,780,193,7,0,Mounting,0.04 
393,7,Thursday,AM,1010484125,15,60,212,16,3,0,Mounting,0.19 
394,7,Thursday,AM,1013443601,1,50,152,179,22,0,Mounting,0.12 
394,7,Thursday,AM,1012164947,2,48,68,107,18,0,Mounting,0.17 
394,7,Thursday,AM,1012043028,3,37,18,438,59,0,Mounting,0.13 
394,7,Thursday,AM,1009226132,4,60,1221,209,6,0,Mounting,0.03 
394,7,Thursday,AM,1008839858,5,60,780,193,7,0,Mounting,0.04 
394,7,Thursday,AM,1010484125,6,60,212,16,3,0,Mounting,0.19 
394,7,Thursday,AM,1013650812,7,50,12,95,4,0,Mounting,0.04 
394,7,Thursday,AM,1012721277,8,36,0,269,9,0,Mounting,0.03 
394,7,Thursday,AM,1010578972,9,60,316,145,1,0,Mounting,0.01 
394,7,Thursday,AM,1007079569,10,65,340,28,0,0,Mounting,0.00 
394,7,Thursday,AM,1009699943,11,65,151,16,0,0,Mounting,0.00 
394,7,Thursday,AM,1008037901,12,65,183,40,1,0,Mounting,0.03 
394,7,Thursday,AM,1009275665,13,65,239,28,0,0,Mounting,0.00 
394,7,Thursday,AM,1009060654,14,60,1064,27,0,0,Mounting,0.00 
394,7,Thursday,AM,1007283421,15,60,158,290,2,0,Mounting,0.01 
395,7,Thursday,AM,1013443601,1,50,152,179,22,0,Mounting,0.12 
395,7,Thursday,AM,1012164947,2,48,68,107,18,0,Mounting,0.17 
395,7,Thursday,AM,1013229872,3,55,304,190,15,0,Mounting,0.08 
395,7,Thursday,AM,1014315490,4,55,246,207,19,0,Mounting,0.09 
395,7,Thursday,AM,1013794735,5,55,128,215,35,1,Mounting,0.16 
395,7,Thursday,AM,1014508755,6,49,116,608,7,0,Mounting,0.01 
395,7,Thursday,AM,1014629676,7,46,30,311,1,0,Mounting,0.00 
395,7,Thursday,AM,1008723682,8,60,348,87,3,0,Mounting,0.03 
395,7,Thursday,AM,1012043028,9,37,18,438,59,0,Mounting,0.13 
395,7,Thursday,AM,1009226132,10,60,1221,209,6,0,Mounting,0.03 
395,7,Thursday,AM,1014675294,11,38,58,387,5,0,Mounting,0.01 
395,7,Thursday,AM,1013157342,12,50,45,123,0,0,Mounting,0.00 
395,7,Thursday,AM,1007303362,13,60,185,155,4,0,Mounting,0.03 
395,7,Thursday,AM,1008839858,14,60,780,193,7,0,Mounting,0.04 
395,7,Thursday,AM,1009570523,15,40,74,42,2,0,Mounting,0.05 
396,7,Thursday,AM,1013579716,1,38,0,77,0,0,Moving Help,0.00 
396,7,Thursday,AM,1009062537,2,75,59,181,25,0,Moving Help,0.14 
396,7,Thursday,AM,1014503419,3,75,22,103,5,0,Moving Help,0.05 
396,7,Thursday,AM,1013252925,4,80,35,70,2,0,Moving Help,0.03 
396,7,Thursday,AM,1009375265,5,95,870,112,12,0,Moving Help,0.11 
396,7,Thursday,AM,1009114267,6,95,1062,182,11,0,Moving Help,0.06 
396,7,Thursday,AM,1007676728,7,95,256,150,0,0,Moving Help,0.00 
396,7,Thursday,AM,1009596380,8,95,48,123,2,0,Moving Help,0.02 
396,7,Thursday,AM,1014146706,9,100,222,32,2,0,Moving Help,0.06 
396,7,Thursday,AM,1010591308,10,200,940,131,4,0,Moving Help,0.03 
396,7,Thursday,AM,1008862713,11,115,175,152,1,0,Moving Help,0.01 
396,7,Thursday,AM,1013283344,12,140,70,227,0,0,Moving Help,0.00 
396,7,Thursday,AM,1009837974,13,110,968,69,7,0,Moving Help,0.10 
396,7,Thursday,AM,1007283421,14,190,158,290,2,0,Moving Help,0.01 
396,7,Thursday,AM,1015009377,15,190,148,60,2,0,Moving Help,0.03 
397,7,Thursday,PM,1013165984,1,50,447,178,36,0,Mounting,0.20 
397,7,Thursday,PM,1012164947,2,48,68,107,18,0,Mounting,0.17 
397,7,Thursday,PM,1012719266,3,32,0,27,1,0,Mounting,0.04 
397,7,Thursday,PM,1013229872,4,55,304,190,15,0,Mounting,0.08 
397,7,Thursday,PM,1014315490,5,55,246,207,19,0,Mounting,0.09 
397,7,Thursday,PM,1014508755,6,49,116,608,7,0,Mounting,0.01 
397,7,Thursday,PM,1007667196,7,55,158,67,0,0,Mounting,0.00 
397,7,Thursday,PM,1014832736,8,46,90,33,1,0,Mounting,0.03 
397,7,Thursday,PM,1014629676,9,46,30,311,1,0,Mounting,0.00 
397,7,Thursday,PM,1007737526,10,50,71,218,0,0,Mounting,0.00 
397,7,Thursday,PM,1008723682,11,60,348,87,3,0,Mounting,0.03 
397,7,Thursday,PM,1012043028,12,37,18,438,59,1,Mounting,0.13 
397,7,Thursday,PM,1008269079,13,55,476,99,16,0,Mounting,0.16 
397,7,Thursday,PM,1009226132,14,60,1221,209,6,0,Mounting,0.03 
397,7,Thursday,PM,1011998806,15,40,6,46,0,0,Mounting,0.00 
398,7,Thursday,PM,1008269079,1,34,476,99,16,0,Furniture Assembly,0.16 
398,7,Thursday,PM,1009185352,2,38,160,203,17,0,Furniture Assembly,0.08 
398,7,Thursday,PM,1008795556,3,95,0,61,0,0,Furniture Assembly,0.00 
398,7,Thursday,PM,1008011494,4,36,116,63,5,0,Furniture Assembly,0.08 
398,7,Thursday,PM,1009558627,5,40,916,136,25,1,Furniture Assembly,0.18 
398,7,Thursday,PM,1013905700,6,36,93,143,20,0,Furniture Assembly,0.14 
398,7,Thursday,PM,1009470613,7,45,523,58,3,0,Furniture Assembly,0.05 
398,7,Thursday,PM,1009264688,8,43,202,94,4,0,Furniture Assembly,0.04 
398,7,Thursday,PM,1013778760,9,30,15,131,8,0,Furniture Assembly,0.06 
398,7,Thursday,PM,1013760262,10,40,63,194,12,0,Furniture Assembly,0.06 
398,7,Thursday,PM,1013470741,11,29,21,107,0,0,Furniture Assembly,0.00 
398,7,Thursday,PM,1009618145,12,45,1038,127,8,0,Furniture Assembly,0.06 
398,7,Thursday,PM,1008887321,13,40,465,290,1,0,Furniture Assembly,0.00 
398,7,Thursday,PM,1010431504,14,28,8,42,0,0,Furniture Assembly,0.00 
398,7,Thursday,PM,1013677268,15,27,0,96,1,0,Furniture Assembly,0.01 
399,7,Thursday,PM,1013165984,1,50,447,178,36,0,Mounting,0.20 
399,7,Thursday,PM,1012164947,2,48,68,107,18,0,Mounting,0.17 
399,7,Thursday,PM,1012719266,3,32,0,27,1,0,Mounting,0.04 
399,7,Thursday,PM,1013229872,4,55,304,190,15,0,Mounting,0.08 
399,7,Thursday,PM,1013794735,5,55,128,215,35,0,Mounting,0.16 
399,7,Thursday,PM,1014508755,6,49,116,608,7,0,Mounting,0.01 
399,7,Thursday,PM,1007667196,7,55,158,67,0,0,Mounting,0.00 
399,7,Thursday,PM,1007099706,8,44,58,6,0,0,Mounting,0.00 
399,7,Thursday,PM,1014629676,9,46,30,311,1,0,Mounting,0.00 
399,7,Thursday,PM,1007737526,10,50,71,218,0,0,Mounting,0.00 
399,7,Thursday,PM,1012034772,11,25,8,121,14,0,Mounting,0.12 
399,7,Thursday,PM,1008723682,12,60,348,87,3,0,Mounting,0.03 
399,7,Thursday,PM,1012043028,13,37,18,438,59,0,Mounting,0.13 
399,7,Thursday,PM,1008269079,14,55,476,99,16,0,Mounting,0.16 
399,7,Thursday,PM,1014675294,15,38,58,387,5,0,Mounting,0.01 
400,7,Thursday,PM,1013165984,1,50,447,178,36,0,Mounting,0.20 
400,7,Thursday,PM,1013443601,2,50,152,179,22,1,Mounting,0.12 
400,7,Thursday,PM,1012719266,3,32,0,27,1,0,Mounting,0.04 
400,7,Thursday,PM,1012164947,4,48,68,107,18,0,Mounting,0.17 
400,7,Thursday,PM,1009618145,5,55,1038,127,8,0,Mounting,0.06 
400,7,Thursday,PM,1007955495,6,55,447,84,1,0,Mounting,0.01 
400,7,Thursday,PM,1013794735,7,55,128,215,35,0,Mounting,0.16 
400,7,Thursday,PM,1014508755,8,49,116,608,7,0,Mounting,0.01 
400,7,Thursday,PM,1007081910,9,57,353,198,19,0,Mounting,0.10 
400,7,Thursday,PM,1014832736,10,46,90,33,1,0,Mounting,0.03 
400,7,Thursday,PM,1014318666,11,55,194,159,3,0,Mounting,0.02 
400,7,Thursday,PM,1007698914,12,35,94,27,0,0,Mounting,0.00 
400,7,Thursday,PM,1014629676,13,46,30,311,1,0,Mounting,0.00 
400,7,Thursday,PM,1006912729,14,40,67,31,0,0,Mounting,0.00 
400,7,Thursday,PM,1007737526,15,50,71,218,0,0,Mounting,0.00 
401,7,Thursday,PM,1008269079,1,34,476,99,16,1,Furniture Assembly,0.16 
401,7,Thursday,PM,1013905700,2,36,93,143,20,0,Furniture Assembly,0.14 
401,7,Thursday,PM,1012719266,3,26,0,27,1,0,Furniture Assembly,0.04 
401,7,Thursday,PM,1010242275,4,32,109,82,9,0,Furniture Assembly,0.11 
401,7,Thursday,PM,1013522655,5,26,20,36,8,0,Furniture Assembly,0.22 
401,7,Thursday,PM,1007955495,6,42,447,84,1,0,Furniture Assembly,0.01 
401,7,Thursday,PM,1006892359,7,40,207,280,11,0,Furniture Assembly,0.04 
401,7,Thursday,PM,1014318666,8,42,194,159,3,0,Furniture Assembly,0.02 
401,7,Thursday,PM,1009542495,9,39,59,135,4,0,Furniture Assembly,0.03 
401,7,Thursday,PM,1009647188,10,42,218,147,13,0,Furniture Assembly,0.09 
401,7,Thursday,PM,1010611345,11,37,588,65,5,0,Furniture Assembly,0.08 
401,7,Thursday,PM,1010257931,12,45,847,109,10,0,Furniture Assembly,0.09 
401,7,Thursday,PM,1009226247,13,45,479,94,16,0,Furniture Assembly,0.17 
401,7,Thursday,PM,1009264688,14,43,202,94,4,0,Furniture Assembly,0.04 
401,7,Thursday,PM,1013677268,15,27,0,96,1,0,Furniture Assembly,0.01 
402,7,Thursday,PM,1008269079,1,34,476,99,16,1,Furniture Assembly,0.16 
402,7,Thursday,PM,1013905700,2,36,93,143,20,0,Furniture Assembly,0.14 
402,7,Thursday,PM,1010242275,3,32,109,82,9,0,Furniture Assembly,0.11 
402,7,Thursday,PM,1007955495,4,42,447,84,1,0,Furniture Assembly,0.01 
402,7,Thursday,PM,1006892359,5,40,207,280,11,0,Furniture Assembly,0.04 
402,7,Thursday,PM,1009542495,6,39,59,135,4,0,Furniture Assembly,0.03 
402,7,Thursday,PM,1010611345,7,37,588,65,5,0,Furniture Assembly,0.08 
402,7,Thursday,PM,1010257931,8,45,847,109,10,0,Furniture Assembly,0.09 
402,7,Thursday,PM,1009226247,9,45,479,94,16,0,Furniture Assembly,0.17 
402,7,Thursday,PM,1009264688,10,43,202,94,4,0,Furniture Assembly,0.04 
402,7,Thursday,PM,1007081910,11,44,353,198,19,0,Furniture Assembly,0.10 
402,7,Thursday,PM,1008831520,12,45,607,277,14,0,Furniture Assembly,0.05 
402,7,Thursday,PM,1013760262,13,40,63,194,12,0,Furniture Assembly,0.06 
402,7,Thursday,PM,1014675294,14,30,58,387,5,0,Furniture Assembly,0.01 
402,7,Thursday,PM,1010258401,15,47,492,151,13,0,Furniture Assembly,0.09 
403,7,Thursday,PM,1013905700,1,36,93,143,20,0,Furniture Assembly,0.14 
403,7,Thursday,PM,1010242275,2,32,109,82,9,0,Furniture Assembly,0.11 
403,7,Thursday,PM,1014659781,3,150,3,59,0,0,Furniture Assembly,0.00 
403,7,Thursday,PM,1007955495,4,42,447,84,1,0,Furniture Assembly,0.01 
403,7,Thursday,PM,1006892359,5,40,207,280,11,0,Furniture Assembly,0.04 
403,7,Thursday,PM,1014318666,6,42,194,159,3,0,Furniture Assembly,0.02 
403,7,Thursday,PM,1009542495,7,39,59,135,4,0,Furniture Assembly,0.03 
403,7,Thursday,PM,1010611345,8,37,588,65,5,0,Furniture Assembly,0.08 
403,7,Thursday,PM,1010257931,9,45,847,109,10,0,Furniture Assembly,0.09 
403,7,Thursday,PM,1009226247,10,45,479,94,16,0,Furniture Assembly,0.17 
403,7,Thursday,PM,1009470613,11,45,523,58,3,0,Furniture Assembly,0.05 
403,7,Thursday,PM,1009264688,12,43,202,94,4,0,Furniture Assembly,0.04 
403,7,Thursday,PM,1007064489,13,37,190,165,8,0,Furniture Assembly,0.05 
403,7,Thursday,PM,1008831520,14,45,607,277,14,0,Furniture Assembly,0.05 
403,7,Thursday,PM,1014832736,15,29,90,33,1,0,Furniture Assembly,0.03 
404,7,Thursday,PM,1008269079,1,34,476,99,16,1,Furniture Assembly,0.16 
404,7,Thursday,PM,1013905700,2,36,93,143,20,0,Furniture Assembly,0.14 
404,7,Thursday,PM,1010242275,3,32,109,82,9,0,Furniture Assembly,0.11 
404,7,Thursday,PM,1007955495,4,42,447,84,1,0,Furniture Assembly,0.01 
404,7,Thursday,PM,1006892359,5,40,207,280,11,0,Furniture Assembly,0.04 
404,7,Thursday,PM,1009542495,6,39,59,135,4,0,Furniture Assembly,0.03 
404,7,Thursday,PM,1010611345,7,37,588,65,5,0,Furniture Assembly,0.08 
404,7,Thursday,PM,1010257931,8,45,847,109,10,0,Furniture Assembly,0.09 
404,7,Thursday,PM,1009226247,9,45,479,94,16,0,Furniture Assembly,0.17 
404,7,Thursday,PM,1009264688,10,43,202,94,4,0,Furniture Assembly,0.04 
404,7,Thursday,PM,1007081910,11,44,353,198,19,0,Furniture Assembly,0.10 
404,7,Thursday,PM,1008831520,12,45,607,277,14,0,Furniture Assembly,0.05 
404,7,Thursday,PM,1013760262,13,40,63,194,12,0,Furniture Assembly,0.06 
404,7,Thursday,PM,1014675294,14,30,58,387,5,0,Furniture Assembly,0.01 
404,7,Thursday,PM,1010258401,15,47,492,151,13,0,Furniture Assembly,0.09 
405,7,Thursday,PM,1013404271,1,45,4,122,0,0,Furniture Assembly,0.00 
405,7,Thursday,PM,1013579716,2,35,0,77,0,0,Furniture Assembly,0.00 
405,7,Thursday,PM,1012719266,3,26,0,27,1,0,Furniture Assembly,0.04 
405,7,Thursday,PM,1013252925,4,55,35,70,2,0,Furniture Assembly,0.03 
405,7,Thursday,PM,1008865197,5,59,255,32,11,1,Furniture Assembly,0.34 
405,7,Thursday,PM,1007283421,6,70,158,290,2,0,Furniture Assembly,0.01 
405,7,Thursday,PM,1007341779,7,75,266,63,0,0,Furniture Assembly,0.00 
405,7,Thursday,PM,1009374973,8,75,359,49,5,0,Furniture Assembly,0.10 
405,7,Thursday,PM,1014586046,9,80,338,154,0,0,Furniture Assembly,0.00 
405,7,Thursday,PM,1009012203,10,150,860,53,2,0,Furniture Assembly,0.04 
405,7,Thursday,PM,1008992879,11,100,981,52,0,0,Furniture Assembly,0.00 
405,7,Thursday,PM,1009966564,12,120,988,45,1,0,Furniture Assembly,0.02 
405,7,Thursday,PM,1008903001,13,80,228,26,1,0,Furniture Assembly,0.04 
406,7,Thursday,PM,1013404271,1,45,4,122,0,0,Furniture Assembly,0.00 
406,7,Thursday,PM,1013579716,2,35,0,77,0,0,Furniture Assembly,0.00 
406,7,Thursday,PM,1012719266,3,26,0,27,1,0,Furniture Assembly,0.04 
406,7,Thursday,PM,1013252925,4,55,35,70,2,0,Furniture Assembly,0.03 
406,7,Thursday,PM,1008865197,5,59,255,32,11,1,Furniture Assembly,0.34 
406,7,Thursday,PM,1014503419,6,60,22,103,5,0,Furniture Assembly,0.05 
406,7,Thursday,PM,1007283421,7,70,158,290,2,0,Furniture Assembly,0.01 
406,7,Thursday,PM,1007341779,8,75,266,63,0,0,Furniture Assembly,0.00 
406,7,Thursday,PM,1009374973,9,75,359,49,5,0,Furniture Assembly,0.10 
406,7,Thursday,PM,1010591308,10,150,940,131,4,0,Furniture Assembly,0.03 
406,7,Thursday,PM,1014586046,11,80,338,154,0,0,Furniture Assembly,0.00 
406,7,Thursday,PM,1009012203,12,150,860,53,2,0,Furniture Assembly,0.04 
406,7,Thursday,PM,1009837974,13,110,968,69,7,0,Furniture Assembly,0.10 
406,7,Thursday,PM,1008992879,14,100,981,52,0,0,Furniture Assembly,0.00 
406,7,Thursday,PM,1009606547,15,125,825,106,13,0,Furniture Assembly,0.12 
407,7,Thursday,PM,1013359522,1,50,180,70,37,1,Mounting,0.53 
407,7,Thursday,PM,1014508755,2,49,116,608,7,0,Mounting,0.01 
407,7,Thursday,PM,1010087878,3,54,171,69,3,0,Mounting,0.04 
407,7,Thursday,PM,1007737526,4,50,71,218,0,0,Mounting,0.00 
407,7,Thursday,PM,1009226132,5,60,1221,209,6,0,Mounting,0.03 
407,7,Thursday,PM,1007869934,6,45,719,81,4,0,Mounting,0.05 
407,7,Thursday,PM,1013650812,7,50,12,95,4,0,Mounting,0.04 
407,7,Thursday,PM,1009636339,8,60,596,43,3,0,Mounting,0.07 
407,7,Thursday,PM,1008852766,9,60,87,108,0,0,Mounting,0.00 
407,7,Thursday,PM,1013360287,10,50,28,25,0,0,Mounting,0.00 
407,7,Thursday,PM,1010336529,11,65,615,16,0,0,Mounting,0.00 
407,7,Thursday,PM,1009498831,12,60,131,6,0,0,Mounting,0.00 
407,7,Thursday,PM,1009275665,13,65,239,28,0,0,Mounting,0.00 
407,7,Thursday,PM,1009238570,14,64,541,11,0,0,Mounting,0.00 
407,7,Thursday,PM,1006958026,15,65,228,44,2,0,Mounting,0.05 
408,7,Thursday,PM,1013359522,1,50,180,70,37,1,Mounting,0.53 
408,7,Thursday,PM,1014508755,2,49,116,608,7,0,Mounting,0.01 
408,7,Thursday,PM,1010087878,3,54,171,69,3,0,Mounting,0.04 
408,7,Thursday,PM,1007737526,4,50,71,218,0,0,Mounting,0.00 
408,7,Thursday,PM,1009226132,5,60,1221,209,6,0,Mounting,0.03 
408,7,Thursday,PM,1007869934,6,45,719,81,4,0,Mounting,0.05 
408,7,Thursday,PM,1013650812,7,50,12,95,4,0,Mounting,0.04 
408,7,Thursday,PM,1009636339,8,60,596,43,3,0,Mounting,0.07 
408,7,Thursday,PM,1008852766,9,60,87,108,0,0,Mounting,0.00 
408,7,Thursday,PM,1013360287,10,50,28,25,0,0,Mounting,0.00 
408,7,Thursday,PM,1010336529,11,65,615,16,0,0,Mounting,0.00 
408,7,Thursday,PM,1009498831,12,60,131,6,0,0,Mounting,0.00 
408,7,Thursday,PM,1009275665,13,65,239,28,0,0,Mounting,0.00 
408,7,Thursday,PM,1009238570,14,64,541,11,0,0,Mounting,0.00 
408,7,Thursday,PM,1006958026,15,65,228,44,2,0,Mounting,0.05 
409,7,Thursday,PM,1013165984,1,50,447,178,36,0,Mounting,0.20 
409,7,Thursday,PM,1013359522,2,50,180,70,37,1,Mounting,0.53 
409,7,Thursday,PM,1009618145,3,55,1038,127,8,0,Mounting,0.06 
409,7,Thursday,PM,1014508755,4,49,116,608,7,0,Mounting,0.01 
409,7,Thursday,PM,1010087878,5,54,171,69,3,0,Mounting,0.04 
409,7,Thursday,PM,1007737526,6,50,71,218,0,0,Mounting,0.00 
409,7,Thursday,PM,1008269079,7,55,476,99,16,0,Mounting,0.16 
409,7,Thursday,PM,1009226132,8,60,1221,209,6,0,Mounting,0.03 
409,7,Thursday,PM,1007869934,9,45,719,81,4,0,Mounting,0.05 
409,7,Thursday,PM,1007330127,10,60,128,28,0,0,Mounting,0.00 
409,7,Thursday,PM,1013650812,11,50,12,95,4,0,Mounting,0.04 
409,7,Thursday,PM,1009672037,12,60,212,28,2,0,Mounting,0.07 
409,7,Thursday,PM,1008852766,13,60,87,108,0,0,Mounting,0.00 
409,7,Thursday,PM,1013360287,14,50,28,25,0,0,Mounting,0.00 
409,7,Thursday,PM,1007306634,15,60,54,57,0,0,Mounting,0.00 
410,7,Thursday,PM,1013359522,1,50,180,70,37,1,Mounting,0.53 
410,7,Thursday,PM,1014508755,2,49,116,608,7,0,Mounting,0.01 
410,7,Thursday,PM,1010087878,3,54,171,69,3,0,Mounting,0.04 
410,7,Thursday,PM,1007737526,4,50,71,218,0,0,Mounting,0.00 
410,7,Thursday,PM,1009226132,5,60,1221,209,6,0,Mounting,0.03 
410,7,Thursday,PM,1007869934,6,45,719,81,4,0,Mounting,0.05 
410,7,Thursday,PM,1013650812,7,50,12,95,4,0,Mounting,0.04 
410,7,Thursday,PM,1009636339,8,60,596,43,3,0,Mounting,0.07 
410,7,Thursday,PM,1008852766,9,60,87,108,0,0,Mounting,0.00 
410,7,Thursday,PM,1013360287,10,50,28,25,0,0,Mounting,0.00 
410,7,Thursday,PM,1010336529,11,65,615,16,0,0,Mounting,0.00 
410,7,Thursday,PM,1009498831,12,60,131,6,0,0,Mounting,0.00 
410,7,Thursday,PM,1009275665,13,65,239,28,0,0,Mounting,0.00 
410,7,Thursday,PM,1009238570,14,64,541,11,0,0,Mounting,0.00 
410,7,Thursday,PM,1006958026,15,65,228,44,2,0,Mounting,0.05 
411,7,Thursday,PM,1014508755,1,49,116,608,7,0,Mounting,0.01 
411,7,Thursday,PM,1007387389,2,55,243,85,0,0,Mounting,0.00 
411,7,Thursday,PM,1012719266,3,32,0,27,1,0,Mounting,0.04 
411,7,Thursday,PM,1008269079,4,55,476,99,16,0,Mounting,0.16 
411,7,Thursday,PM,1007869934,5,45,719,81,4,0,Mounting,0.05 
411,7,Thursday,PM,1013650812,6,50,12,95,4,0,Mounting,0.04 
411,7,Thursday,PM,1009636339,7,60,596,43,3,0,Mounting,0.07 
411,7,Thursday,PM,1008852766,8,60,87,108,0,0,Mounting,0.00 
411,7,Thursday,PM,1013360287,9,50,28,25,0,0,Mounting,0.00 
411,7,Thursday,PM,1007306634,10,60,54,57,0,0,Mounting,0.00 
411,7,Thursday,PM,1009699943,11,65,151,16,0,0,Mounting,0.00 
411,7,Thursday,PM,1009275665,12,65,239,28,0,0,Mounting,0.00 
411,7,Thursday,PM,1009238570,13,64,541,11,0,0,Mounting,0.00 
411,7,Thursday,PM,1006958026,14,65,228,44,2,0,Mounting,0.05 
411,7,Thursday,PM,1008188606,15,60,149,67,3,0,Mounting,0.04 
412,7,Thursday,PM,1013359522,1,50,180,70,37,1,Mounting,0.53 
412,7,Thursday,PM,1014508755,2,49,116,608,7,0,Mounting,0.01 
412,7,Thursday,PM,1010087878,3,54,171,69,3,0,Mounting,0.04 
412,7,Thursday,PM,1007737526,4,50,71,218,0,0,Mounting,0.00 
412,7,Thursday,PM,1009226132,5,60,1221,209,6,0,Mounting,0.03 
412,7,Thursday,PM,1007869934,6,45,719,81,4,0,Mounting,0.05 
412,7,Thursday,PM,1013650812,7,50,12,95,4,0,Mounting,0.04 
412,7,Thursday,PM,1009636339,8,60,596,43,3,0,Mounting,0.07 
412,7,Thursday,PM,1008852766,9,60,87,108,0,0,Mounting,0.00 
412,7,Thursday,PM,1013360287,10,50,28,25,0,0,Mounting,0.00 
412,7,Thursday,PM,1010336529,11,65,615,16,0,0,Mounting,0.00 
412,7,Thursday,PM,1009498831,12,60,131,6,0,0,Mounting,0.00 
412,7,Thursday,PM,1009275665,13,65,239,28,0,0,Mounting,0.00 
412,7,Thursday,PM,1009238570,14,64,541,11,0,0,Mounting,0.00 
